brokerageSlabCode, clientID, brokerageType, slabType, segment, TradingAmount,tradePrice, quantity, brokerageOfferper, brokerageOfferAmt, perAmount, amtAmount
OS101,126612,R,T,CASH,31718.95,737.65,43,0.01,0.0,3.171895,0.0
OS101,126612,R,T,CASH,110647.5,737.65,150,0.01,0.0,11.064750000000002,0.0
OS101,126612,R,T,CASH,5163.55,737.65,7,0.01,0.0,0.516355,0.0
OS101,126612,R,T,CASH,74070.0,740.7,100,0.01,0.0,7.407,0.0
OS101,126612,R,T,CASH,22221.0,740.7,30,0.01,0.0,2.2221,0.0
OS101,126612,R,T,CASH,18517.5,740.7,25,0.01,0.0,1.85175,0.0
OS101,126612,R,T,CASH,255541.5,740.7,345,0.01,0.0,25.55415,0.0
OS101,126612,R,T,CASH,24029.8,175.4,137,0.01,0.0,2.40298,0.0
OS101,126612,R,T,CASH,63670.2,175.4,363,0.01,0.0,6.36702,0.0
OS101,126612,R,T,CASH,180200.0,180.2,1000,0.01,0.0,18.02,0.0
OS101,126612,R,T,CASH,49376.4,178.9,276,0.01,0.0,4.93764,0.0
OS101,126612,R,T,CASH,44725.0,178.9,250,0.01,0.0,4.4725,0.0
OS101,126612,R,T,CASH,84774.9,178.85,474,0.01,0.0,8.47749,0.0
OS101,126612,R,T,CASH,38847.6,178.2,218,0.01,0.0,3.88476,0.0
OS101,126612,R,T,CASH,50252.4,178.2,282,0.01,0.0,5.02524,0.0
OS101,126612,R,T,CASH,34949.1,180.15,194,0.01,0.0,3.49491,0.0
OS101,126612,R,T,CASH,103946.55,180.15,577,0.01,0.0,10.394655,0.0
OS101,126612,R,T,CASH,23239.35,180.15,129,0.01,0.0,2.323935,0.0
OS101,126612,R,T,CASH,160020.0,177.8,900,0.01,0.0,16.002,0.0
OS101,126612,R,T,CASH,99539.25,179.35,555,0.01,0.0,9.953925,0.0
OS101,126612,R,T,CASH,7532.7,179.35,42,0.01,0.0,0.75327,0.0
OS101,126612,R,T,CASH,7174.0,179.35,40,0.01,0.0,0.7173999999999999,0.0
OS101,126612,R,T,CASH,17935.0,179.35,100,0.01,0.0,1.7934999999999999,0.0
OS101,126612,R,T,CASH,17935.0,179.35,100,0.01,0.0,1.7934999999999999,0.0
OS101,126612,R,T,CASH,179.35,179.35,1,0.01,0.0,0.017935,0.0
OS101,126612,R,T,CASH,11119.7,179.35,62,0.01,0.0,1.1119700000000001,0.0
OS101,126612,R,T,CASH,13887.9,178.05,78,0.01,0.0,1.38879,0.0
OS101,126612,R,T,CASH,8902.5,178.05,50,0.01,0.0,0.8902500000000001,0.0
OS101,126612,R,T,CASH,17805.0,178.05,100,0.01,0.0,1.7805000000000002,0.0
OS101,126612,R,T,CASH,44512.5,178.05,250,0.01,0.0,4.45125,0.0
OS101,126612,R,T,CASH,8902.5,178.05,50,0.01,0.0,0.8902500000000001,0.0
OS101,126612,R,T,CASH,66234.6,178.05,372,0.01,0.0,6.6234600000000015,0.0
OS101,126612,R,T,CASH,50170.0,501.7,100,0.01,0.0,5.0169999999999995,0.0
OS101,126612,R,T,CASH,49765.0,497.65,100,0.01,0.0,4.976500000000001,0.0
OS101,126612,R,T,CASH,37015.75,7403.15,5,0.01,0.0,3.701575,0.0
OS101,126612,R,T,CASH,37021.25,7404.25,5,0.01,0.0,3.7021250000000006,0.0
OS101,126612,R,T,CASH,59234.4,7404.3,8,0.01,0.0,5.92344,0.0
OS101,126612,R,T,CASH,14809.1,7404.55,2,0.01,0.0,1.4809100000000002,0.0
OS101,126612,R,T,CASH,147340.0,7367.0,20,0.01,0.0,14.734000000000002,0.0
OS101,126612,R,T,CASH,293920.0,7348.0,40,0.01,0.0,29.392000000000003,0.0
OS101,126612,R,T,CASH,149420.0,7471.0,20,0.01,0.0,14.942,0.0
OS101,126612,R,T,CASH,14998.9,7499.45,2,0.01,0.0,1.49989,0.0
OS101,126612,R,T,CASH,284979.1,7499.45,38,0.01,0.0,28.497909999999997,0.0
OS101,126612,R,T,CASH,37520.0,7504.0,5,0.01,0.0,3.752,0.0
OS101,126612,R,T,CASH,75040.0,7504.0,10,0.01,0.0,7.504,0.0
OS101,126612,R,T,CASH,37520.0,7504.0,5,0.01,0.0,3.752,0.0
OS101,126612,R,T,CASH,14973.7,7486.85,2,0.01,0.0,1.4973700000000003,0.0
OS101,126612,R,T,CASH,7485.95,7485.95,1,0.01,0.0,0.748595,0.0
OS101,126612,R,T,CASH,7485.95,7485.95,1,0.01,0.0,0.748595,0.0
OS101,126612,R,T,CASH,14971.9,7485.95,2,0.01,0.0,1.49719,0.0
OS101,126612,R,T,CASH,74859.5,7485.95,10,0.01,0.0,7.48595,0.0
OS101,126612,R,T,CASH,29943.8,7485.95,4,0.01,0.0,2.99438,0.0
OS101,126612,R,T,CASH,143146.0,7534.0,19,0.01,0.0,14.3146,0.0
OS101,126612,R,T,CASH,7534.0,7534.0,1,0.01,0.0,0.7534000000000001,0.0
OS101,126612,R,T,CASH,22410.0,448.2,50,0.01,0.0,2.241,0.0
OS101,126612,R,T,CASH,201690.0,448.2,450,0.01,0.0,20.169,0.0
OS101,126612,R,T,CASH,113712.5,454.85,250,0.01,0.0,11.37125,0.0
OS101,126612,R,T,CASH,73689.0,446.6,165,0.01,0.0,7.3689,0.0
OS101,126612,R,T,CASH,17864.0,446.6,40,0.01,0.0,1.7864000000000002,0.0
OS101,126612,R,T,CASH,20097.0,446.6,45,0.01,0.0,2.0097,0.0
OS101,126612,R,T,CASH,4442.2,4442.2,1,0.01,0.0,0.44421999999999995,0.0
OS101,126612,R,T,CASH,53306.4,4442.2,12,0.01,0.0,5.330640000000001,0.0
OS101,126612,R,T,CASH,4442.2,4442.2,1,0.01,0.0,0.44421999999999995,0.0
OS101,126612,R,T,CASH,4442.2,4442.2,1,0.01,0.0,0.44421999999999995,0.0
OS101,126612,R,T,CASH,13326.6,4442.2,3,0.01,0.0,1.3326600000000002,0.0
OS101,126612,R,T,CASH,31095.4,4442.2,7,0.01,0.0,3.10954,0.0
OS101,126612,R,T,CASH,110422.5,4416.9,25,0.01,0.0,11.042250000000001,0.0
OS101,126612,R,T,CASH,110735.0,4429.4,25,0.01,0.0,11.073500000000001,0.0
OS101,126612,R,T,CASH,111340.0,4453.6,25,0.01,0.0,11.134,0.0
OS101,126612,R,T,CASH,19700.0,39.4,500,0.0,0.01,0.0,5.0
OS101,126612,R,T,CASH,40050.0,40.05,1000,0.0,0.01,0.0,10.0
OS101,126612,R,T,CASH,3975.0,39.75,100,0.0,0.01,0.0,1.0
OS101,126612,R,T,CASH,3970.0,39.7,100,0.0,0.01,0.0,1.0
OS101,126612,R,T,CASH,3985.0,39.85,100,0.0,0.01,0.0,1.0
OS101,126612,R,T,CASH,4000.0,40.0,100,0.0,0.01,0.0,1.0
OS101,126612,R,T,CASH,2005.0,40.1,50,0.0,0.01,0.0,0.5
OS101,126612,R,T,CASH,2007.5,40.15,50,0.0,0.01,0.0,0.5
OS101,126612,R,T,CASH,40850.0,40.85,1000,0.0,0.01,0.0,10.0
OS101,126612,R,T,CASH,19246.5,1924.65,10,0.01,0.0,1.92465,0.0
OS101,126612,R,T,CASH,76986.0,1924.65,40,0.01,0.0,7.6986,0.0
OS101,126612,R,T,CASH,13472.55,1924.65,7,0.01,0.0,1.3472549999999999,0.0
OS101,126612,R,T,CASH,82759.95,1924.65,43,0.01,0.0,8.275995,0.0
OS101,126612,R,T,CASH,48291.25,1931.65,25,0.01,0.0,4.829125,0.0
OS101,126612,R,T,CASH,1934.65,1934.65,1,0.01,0.0,0.19346500000000003,0.0
OS101,126612,R,T,CASH,46431.6,1934.65,24,0.01,0.0,4.64316,0.0
OS101,126612,R,T,CASH,48300.0,1932.0,25,0.01,0.0,4.83,0.0
OS101,126612,R,T,CASH,48316.25,1932.65,25,0.01,0.0,4.831625,0.0
OS101,126612,R,T,CASH,40376.05,3105.85,13,0.01,0.0,4.037605,0.0
OS101,126612,R,T,CASH,37270.8,3105.9,12,0.01,0.0,3.7270800000000004,0.0
OS101,126612,R,T,CASH,78100.0,3124.0,25,0.01,0.0,7.81,0.0
OS101,126612,R,T,CASH,154300.0,308.6,500,0.01,0.0,15.43,0.0
OS101,126612,R,T,CASH,61073.1,306.9,199,0.01,0.0,6.10731,0.0
OS101,126612,R,T,CASH,38362.5,306.9,125,0.01,0.0,3.83625,0.0
OS101,126612,R,T,CASH,920.55,306.85,3,0.01,0.0,0.09205499999999998,0.0
OS101,126612,R,T,CASH,7671.25,306.85,25,0.01,0.0,0.7671250000000001,0.0
OS101,126612,R,T,CASH,45406.4,306.8,148,0.01,0.0,4.54064,0.0
OS101,126612,R,T,CASH,3819.2,272.8,14,0.01,0.0,0.38192,0.0
OS101,126612,R,T,CASH,17459.2,272.8,64,0.01,0.0,1.7459200000000001,0.0
OS101,126612,R,T,CASH,13640.0,272.8,50,0.01,0.0,1.364,0.0
OS101,126612,R,T,CASH,8184.0,272.8,30,0.01,0.0,0.8184,0.0
OS101,126612,R,T,CASH,128785.2,272.85,472,0.01,0.0,12.878520000000002,0.0
OS101,126612,R,T,CASH,15006.75,272.85,55,0.01,0.0,1.500675,0.0
OS101,126612,R,T,CASH,2728.5,272.85,10,0.01,0.0,0.27285,0.0
OS101,126612,R,T,CASH,1364.25,272.85,5,0.01,0.0,0.136425,0.0
OS101,126612,R,T,CASH,2447.1,271.9,9,0.01,0.0,0.24471,0.0
OS101,126612,R,T,CASH,2447.1,271.9,9,0.01,0.0,0.24471,0.0
OS101,126612,R,T,CASH,2175.2,271.9,8,0.01,0.0,0.21752,0.0
OS101,126612,R,T,CASH,271.9,271.9,1,0.01,0.0,0.02719,0.0
OS101,126612,R,T,CASH,6797.5,271.9,25,0.01,0.0,0.67975,0.0
OS101,126612,R,T,CASH,815.7,271.9,3,0.01,0.0,0.08157,0.0
OS101,126612,R,T,CASH,815.7,271.9,3,0.01,0.0,0.08157,0.0
OS101,126612,R,T,CASH,11421.9,271.95,42,0.01,0.0,1.14219,0.0
OS101,126612,R,T,CASH,1087.8,271.95,4,0.01,0.0,0.10878,0.0
OS101,126612,R,T,CASH,271.95,271.95,1,0.01,0.0,0.027195,0.0
OS101,126612,R,T,CASH,1631.7,271.95,6,0.01,0.0,0.16317,0.0
OS101,126612,R,T,CASH,5984.0,272.0,22,0.01,0.0,0.5984,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,13600.0,272.0,50,0.01,0.0,1.36,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,816.0,272.0,3,0.01,0.0,0.0816,0.0
OS101,126612,R,T,CASH,4896.0,272.0,18,0.01,0.0,0.48960000000000004,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,2720.0,272.0,10,0.01,0.0,0.272,0.0
OS101,126612,R,T,CASH,10064.0,272.0,37,0.01,0.0,1.0064,0.0
OS101,126612,R,T,CASH,1904.0,272.0,7,0.01,0.0,0.19039999999999999,0.0
OS101,126612,R,T,CASH,272.0,272.0,1,0.01,0.0,0.027200000000000002,0.0
OS101,126612,R,T,CASH,816.0,272.0,3,0.01,0.0,0.0816,0.0
OS101,126612,R,T,CASH,117776.0,272.0,433,0.01,0.0,11.7776,0.0
OS101,126612,R,T,CASH,20640.0,275.2,75,0.01,0.0,2.064,0.0
OS101,126612,R,T,CASH,165120.0,275.2,600,0.01,0.0,16.512,0.0
OS101,126612,R,T,CASH,6880.0,275.2,25,0.01,0.0,0.688,0.0
OS101,126612,R,T,CASH,811.5,270.5,3,0.01,0.0,0.08115,0.0
OS101,126612,R,T,CASH,1352.5,270.5,5,0.01,0.0,0.13525,0.0
OS101,126612,R,T,CASH,270.5,270.5,1,0.01,0.0,0.02705,0.0
OS101,126612,R,T,CASH,270.5,270.5,1,0.01,0.0,0.02705,0.0
OS101,126612,R,T,CASH,1352.5,270.5,5,0.01,0.0,0.13525,0.0
OS101,126612,R,T,CASH,13525.0,270.5,50,0.01,0.0,1.3525,0.0
OS101,126612,R,T,CASH,21640.0,270.5,80,0.01,0.0,2.164,0.0
OS101,126612,R,T,CASH,5139.5,270.5,19,0.01,0.0,0.51395,0.0
OS101,126612,R,T,CASH,13525.0,270.5,50,0.01,0.0,1.3525,0.0
OS101,126612,R,T,CASH,21640.0,270.5,80,0.01,0.0,2.164,0.0
OS101,126612,R,T,CASH,13525.0,270.5,50,0.01,0.0,1.3525,0.0
OS101,126612,R,T,CASH,21640.0,270.5,80,0.01,0.0,2.164,0.0
OS101,126612,R,T,CASH,13525.0,270.5,50,0.01,0.0,1.3525,0.0
OS101,126612,R,T,CASH,21640.0,270.5,80,0.01,0.0,2.164,0.0
OS101,126612,R,T,CASH,13525.0,270.5,50,0.01,0.0,1.3525,0.0
OS101,126612,R,T,CASH,21640.0,270.5,80,0.01,0.0,2.164,0.0
OS101,126612,R,T,CASH,4328.0,270.5,16,0.01,0.0,0.4328,0.0
OS101,126612,R,T,CASH,17390.0,347.8,50,0.01,0.0,1.739,0.0
OS101,126612,R,T,CASH,17525.0,350.5,50,0.01,0.0,1.7525,0.0
B303,125781,R,T,CASH,847.4,847.4,1,0.03,0.0,0.25421999999999995,0.0
B303,125781,R,T,CASH,844.05,844.05,1,0.03,0.0,0.25321499999999997,0.0
B202,127763,R,T,CASH,72002.5,1440.05,50,0.02,0.0,14.4005,0.0
B202,127763,R,T,CASH,22240.0,111.2,200,0.02,0.0,4.448,0.0
B202,127763,R,T,CASH,21820.0,109.1,200,0.02,0.0,4.364000000000001,0.0
B202,127763,R,T,CASH,6856.0,342.8,20,0.02,0.0,1.3712,0.0
B202,127763,R,T,CASH,20225.2,342.8,59,0.02,0.0,4.04504,0.0
B202,127763,R,T,CASH,7198.8,342.8,21,0.02,0.0,1.43976,0.0
B202,127763,R,T,CASH,34390.0,343.9,100,0.02,0.0,6.878000000000001,0.0
B303,131347,R,T,CASH,167962.0,274.0,613,0.03,0.0,50.3886,0.0
B303,131347,R,T,CASH,1370.0,274.0,5,0.03,0.0,0.41100000000000003,0.0
B303,131347,R,T,CASH,6850.0,274.0,25,0.03,0.0,2.055,0.0
B303,131347,R,T,CASH,4932.0,274.0,18,0.03,0.0,1.4796,0.0
B303,131347,R,T,CASH,27400.0,274.0,100,0.03,0.0,8.22,0.0
B303,131347,R,T,CASH,9590.0,274.0,35,0.03,0.0,2.877,0.0
B303,131347,R,T,CASH,27400.0,274.0,100,0.03,0.0,8.22,0.0
B303,131347,R,T,CASH,13700.0,274.0,50,0.03,0.0,4.11,0.0
B303,131347,R,T,CASH,2740.0,274.0,10,0.03,0.0,0.8220000000000001,0.0
B303,131347,R,T,CASH,12056.0,274.0,44,0.03,0.0,3.6168,0.0
B303,131347,R,T,CASH,272650.0,272.65,1000,0.03,0.0,81.795,0.0
OS0055,131849,R,T,CASH,258000.0,516.0,500,0.0055,0.0,14.19,0.0
OS0055,131849,R,T,CASH,2572.5,514.5,5,0.0055,0.0,0.1414875,0.0
OS0055,131849,R,T,CASH,23175.0,515.0,45,0.0055,0.0,1.274625,0.0
OS0055,131849,R,T,CASH,25750.0,515.0,50,0.0055,0.0,1.41625,0.0
OS0055,131849,R,T,CASH,25750.0,515.0,50,0.0055,0.0,1.41625,0.0
OS0055,131849,R,T,CASH,16480.0,515.0,32,0.0055,0.0,0.9064,0.0
OS0055,131849,R,T,CASH,9270.0,515.0,18,0.0055,0.0,0.50985,0.0
OS0055,131849,R,T,CASH,25750.0,515.0,50,0.0055,0.0,1.41625,0.0
OS0055,131849,R,T,CASH,25750.0,515.0,50,0.0055,0.0,1.41625,0.0
OS0055,131849,R,T,CASH,25750.0,515.0,50,0.0055,0.0,1.41625,0.0
OS0055,131849,R,T,CASH,1030.0,515.0,2,0.0055,0.0,0.05665,0.0
OS0055,131849,R,T,CASH,24720.0,515.0,48,0.0055,0.0,1.3595999999999997,0.0
OS0055,131849,R,T,CASH,6695.0,515.0,13,0.0055,0.0,0.36822499999999997,0.0
OS0055,131849,R,T,CASH,1545.0,515.0,3,0.0055,0.0,0.08497499999999998,0.0
OS0055,131849,R,T,CASH,515.0,515.0,1,0.0055,0.0,0.028325,0.0
OS0055,131849,R,T,CASH,16995.0,515.0,33,0.0055,0.0,0.9347249999999999,0.0
OS0055,131849,R,T,CASH,3090.0,515.0,6,0.0055,0.0,0.16994999999999996,0.0
OS0055,131849,R,T,CASH,1030.0,515.0,2,0.0055,0.0,0.05665,0.0
OS0055,131849,R,T,CASH,21630.0,515.0,42,0.0055,0.0,1.1896499999999999,0.0
OS0055,131849,R,T,CASH,18908.85,511.05,37,0.0055,0.0,1.03998675,0.0
OS0055,131849,R,T,CASH,20442.0,511.05,40,0.0055,0.0,1.12431,0.0
OS0055,131849,R,T,CASH,11754.15,511.05,23,0.0055,0.0,0.6464782499999999,0.0
OS0055,131849,R,T,CASH,15331.5,511.05,30,0.0055,0.0,0.8432325,0.0
OS0055,131849,R,T,CASH,20957.15,511.15,41,0.0055,0.0,1.15264325,0.0
OS0055,131849,R,T,CASH,19934.85,511.15,39,0.0055,0.0,1.09641675,0.0
OS0055,131849,R,T,CASH,20959.2,511.2,41,0.0055,0.0,1.152756,0.0
OS0055,131849,R,T,CASH,19936.8,511.2,39,0.0055,0.0,1.0965239999999998,0.0
OS0055,131849,R,T,CASH,92400.5,510.5,181,0.0055,0.0,5.0820275,0.0
OS0055,131849,R,T,CASH,10210.0,510.5,20,0.0055,0.0,0.56155,0.0
OS0055,131849,R,T,CASH,2042.0,510.5,4,0.0055,0.0,0.11231,0.0
OS0055,131849,R,T,CASH,1531.5,510.5,3,0.0055,0.0,0.08423249999999999,0.0
OS0055,131849,R,T,CASH,12264.0,511.0,24,0.0055,0.0,0.67452,0.0
OS0055,131849,R,T,CASH,5110.0,511.0,10,0.0055,0.0,0.28104999999999997,0.0
OS0055,131849,R,T,CASH,1022.0,511.0,2,0.0055,0.0,0.056209999999999996,0.0
OS0055,131849,R,T,CASH,511.0,511.0,1,0.0055,0.0,0.028104999999999998,0.0
OS0055,131849,R,T,CASH,1533.0,511.0,3,0.0055,0.0,0.084315,0.0
OS0055,131849,R,T,CASH,5110.0,511.0,10,0.0055,0.0,0.28104999999999997,0.0
OS0055,131849,R,T,CASH,10221.0,511.05,20,0.0055,0.0,0.562155,0.0
OS0055,131849,R,T,CASH,2044.2,511.05,4,0.0055,0.0,0.112431,0.0
OS0055,131849,R,T,CASH,511.05,511.05,1,0.0055,0.0,0.02810775,0.0
OS0055,131849,R,T,CASH,54213.7,511.45,106,0.0055,0.0,2.9817535,0.0
OS0055,131849,R,T,CASH,17900.75,511.45,35,0.0055,0.0,0.9845412499999999,0.0
OS0055,131849,R,T,CASH,11754.15,511.05,23,0.0055,0.0,0.6464782499999999,0.0
OS0055,131849,R,T,CASH,2555.25,511.05,5,0.0055,0.0,0.14053875,0.0
OS0055,131849,R,T,CASH,511.05,511.05,1,0.0055,0.0,0.02810775,0.0
OS0055,131849,R,T,CASH,511.05,511.05,1,0.0055,0.0,0.02810775,0.0
OS0055,131849,R,T,CASH,1022.1,511.05,2,0.0055,0.0,0.0562155,0.0
OS0055,131849,R,T,CASH,511.05,511.05,1,0.0055,0.0,0.02810775,0.0
OS0055,131849,R,T,CASH,8176.8,511.05,16,0.0055,0.0,0.449724,0.0
OS0055,131849,R,T,CASH,2044.2,511.05,4,0.0055,0.0,0.112431,0.0
OS0055,131849,R,T,CASH,2044.2,511.05,4,0.0055,0.0,0.112431,0.0
OS0055,131849,R,T,CASH,33792.0,512.0,66,0.0055,0.0,1.85856,0.0
OS0055,131849,R,T,CASH,57344.0,512.0,112,0.0055,0.0,3.15392,0.0
OS0055,131849,R,T,CASH,2048.0,512.0,4,0.0055,0.0,0.11263999999999999,0.0
OS0055,131849,R,T,CASH,20460.0,511.5,40,0.0055,0.0,1.1253,0.0
OS0055,131849,R,T,CASH,4603.5,511.5,9,0.0055,0.0,0.2531925,0.0
OS0055,131849,R,T,CASH,512.0,512.0,1,0.0055,0.0,0.028159999999999998,0.0
OS0055,131849,R,T,CASH,511.0,511.0,1,0.0055,0.0,0.028104999999999998,0.0
OS0055,131849,R,T,CASH,47569.5,511.5,93,0.0055,0.0,2.6163225,0.0
OS0055,131849,R,T,CASH,25575.0,511.5,50,0.0055,0.0,1.406625,0.0
OS0055,131849,R,T,CASH,5115.0,511.5,10,0.0055,0.0,0.281325,0.0
OS0055,131849,R,T,CASH,2557.5,511.5,5,0.0055,0.0,0.1406625,0.0
OS0055,131849,R,T,CASH,54272.0,512.0,106,0.0055,0.0,2.9849599999999996,0.0
OS0055,131849,R,T,CASH,5115.0,511.5,10,0.0055,0.0,0.281325,0.0
OS0055,131849,R,T,CASH,52213.8,511.9,102,0.0055,0.0,2.871759,0.0
OS0055,131849,R,T,CASH,12797.5,511.9,25,0.0055,0.0,0.7038625,0.0
OS0055,131849,R,T,CASH,4095.6,511.95,8,0.0055,0.0,0.22525799999999996,0.0
OS0055,131849,R,T,CASH,114688.0,512.0,224,0.0055,0.0,6.30784,0.0
OS0055,131849,R,T,CASH,47616.0,512.0,93,0.0055,0.0,2.61888,0.0
OS0055,131849,R,T,CASH,964608.0,512.0,1884,0.0055,0.0,53.05344,0.0
OS0055,131849,R,T,CASH,59415.2,512.2,116,0.0055,0.0,3.267836,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,120832.0,512.0,236,0.0055,0.0,6.645759999999999,0.0
OS0055,131849,R,T,CASH,1536.0,512.0,3,0.0055,0.0,0.08448,0.0
OS0055,131849,R,T,CASH,1536.0,512.0,3,0.0055,0.0,0.08448,0.0
OS0055,131849,R,T,CASH,511.9,511.9,1,0.0055,0.0,0.0281545,0.0
OS0055,131849,R,T,CASH,35773.5,511.05,70,0.0055,0.0,1.9675424999999997,0.0
OS0055,131849,R,T,CASH,25552.5,511.05,50,0.0055,0.0,1.4053875,0.0
OS0055,131849,R,T,CASH,511.0,511.0,1,0.0055,0.0,0.028104999999999998,0.0
OS0055,131849,R,T,CASH,12775.0,511.0,25,0.0055,0.0,0.702625,0.0
OS0055,131849,R,T,CASH,46501.0,511.0,91,0.0055,0.0,2.557555,0.0
OS0055,131849,R,T,CASH,51100.0,511.0,100,0.0055,0.0,2.8105,0.0
OS0055,131849,R,T,CASH,10220.0,511.0,20,0.0055,0.0,0.5620999999999999,0.0
OS0055,131849,R,T,CASH,510.65,510.65,1,0.0055,0.0,0.02808575,0.0
OS0055,131849,R,T,CASH,19399.0,510.5,38,0.0055,0.0,1.0669449999999998,0.0
OS0055,131849,R,T,CASH,4594.5,510.5,9,0.0055,0.0,0.25269749999999996,0.0
OS0055,131849,R,T,CASH,49003.2,510.45,96,0.0055,0.0,2.6951759999999996,0.0
OS0055,131849,R,T,CASH,49003.2,510.45,96,0.0055,0.0,2.6951759999999996,0.0
OS0055,131849,R,T,CASH,7656.0,510.4,15,0.0055,0.0,0.42107999999999995,0.0
OS0055,131849,R,T,CASH,18882.95,510.35,37,0.0055,0.0,1.03856225,0.0
OS0055,131849,R,T,CASH,46943.0,510.25,92,0.0055,0.0,2.5818649999999996,0.0
OS0055,131849,R,T,CASH,15306.0,510.2,30,0.0055,0.0,0.84183,0.0
OS0055,131849,R,T,CASH,5101.5,510.15,10,0.0055,0.0,0.28058249999999996,0.0
OS0055,131849,R,T,CASH,51010.0,510.1,100,0.0055,0.0,2.80555,0.0
OS0055,131849,R,T,CASH,5611.1,510.1,11,0.0055,0.0,0.3086105,0.0
OS0055,131849,R,T,CASH,510.1,510.1,1,0.0055,0.0,0.028055499999999997,0.0
OS0055,131849,R,T,CASH,50499.9,510.1,99,0.0055,0.0,2.7774944999999995,0.0
OS0055,131849,R,T,CASH,17851.75,510.05,35,0.0055,0.0,0.9818462499999999,0.0
OS0055,131849,R,T,CASH,5100.0,510.0,10,0.0055,0.0,0.28049999999999997,0.0
OS0055,131849,R,T,CASH,510.0,510.0,1,0.0055,0.0,0.02805,0.0
OS0055,131849,R,T,CASH,510.0,510.0,1,0.0055,0.0,0.02805,0.0
OS0055,131849,R,T,CASH,510.0,510.0,1,0.0055,0.0,0.02805,0.0
OS0055,131849,R,T,CASH,12750.0,510.0,25,0.0055,0.0,0.70125,0.0
OS0055,131849,R,T,CASH,76500.0,510.0,150,0.0055,0.0,4.2075,0.0
OS0055,131849,R,T,CASH,127500.0,510.0,250,0.0055,0.0,7.0125,0.0
OS0055,131849,R,T,CASH,510.0,510.0,1,0.0055,0.0,0.02805,0.0
OS0055,131849,R,T,CASH,272340.0,510.0,534,0.0055,0.0,14.978699999999998,0.0
OS0055,131849,R,T,CASH,509.4,509.4,1,0.0055,0.0,0.028017,0.0
OS0055,131849,R,T,CASH,510.0,510.0,1,0.0055,0.0,0.02805,0.0
OS0055,131849,R,T,CASH,512.0,512.0,1,0.0055,0.0,0.028159999999999998,0.0
OS0055,131849,R,T,CASH,513.0,513.0,1,0.0055,0.0,0.028215,0.0
OS0055,131849,R,T,CASH,10229.0,511.45,20,0.0055,0.0,0.562595,0.0
OS0055,131849,R,T,CASH,10229.0,511.45,20,0.0055,0.0,0.562595,0.0
OS0055,131849,R,T,CASH,6137.4,511.45,12,0.0055,0.0,0.337557,0.0
OS0055,131849,R,T,CASH,4091.6,511.45,8,0.0055,0.0,0.225038,0.0
OS0055,131849,R,T,CASH,10229.0,511.45,20,0.0055,0.0,0.562595,0.0
OS0055,131849,R,T,CASH,32732.8,511.45,64,0.0055,0.0,1.800304,0.0
OS0055,131849,R,T,CASH,1534.35,511.45,3,0.0055,0.0,0.08438925,0.0
OS0055,131849,R,T,CASH,5625.95,511.45,11,0.0055,0.0,0.30942724999999993,0.0
OS0055,131849,R,T,CASH,5119.5,511.95,10,0.0055,0.0,0.2815725,0.0
OS0055,131849,R,T,CASH,7167.3,511.95,14,0.0055,0.0,0.3942015,0.0
OS0055,131849,R,T,CASH,2047.8,511.95,4,0.0055,0.0,0.11262899999999998,0.0
OS0055,131849,R,T,CASH,8703.15,511.95,17,0.0055,0.0,0.47867324999999994,0.0
OS0055,131849,R,T,CASH,1023.9,511.95,2,0.0055,0.0,0.05631449999999999,0.0
OS0055,131849,R,T,CASH,4095.6,511.95,8,0.0055,0.0,0.22525799999999996,0.0
OS0055,131849,R,T,CASH,4607.55,511.95,9,0.0055,0.0,0.25341525,0.0
OS0055,131849,R,T,CASH,12798.75,511.95,25,0.0055,0.0,0.70393125,0.0
OS0055,131849,R,T,CASH,5631.45,511.95,11,0.0055,0.0,0.30972974999999997,0.0
OS0055,131849,R,T,CASH,10236.0,511.8,20,0.0055,0.0,0.5629799999999999,0.0
OS0055,131849,R,T,CASH,1535.55,511.85,3,0.0055,0.0,0.08445525,0.0
OS0055,131849,R,T,CASH,9213.3,511.85,18,0.0055,0.0,0.5067314999999999,0.0
OS0055,131849,R,T,CASH,9725.15,511.85,19,0.0055,0.0,0.5348832499999999,0.0
